title;system;thumbnail
Spelunker II - Yuusha e no Chousen (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spelunker%20II%20-%20Yuusha%20e%20no%20Chousen%20(Japan).png
Spider-Man - Return of the Sinister Six (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spider-Man%20-%20Return%20of%20the%20Sinister%20Six%20(Europe).png
Spider-Man - Return of the Sinister Six (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spider-Man%20-%20Return%20of%20the%20Sinister%20Six%20(USA).png
Spiritual Warfare (USA) (v5.1) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spiritual%20Warfare%20(USA)%20(v5.1)%20(Unl).png
Spiritual Warfare (USA) (v6.0) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spiritual%20Warfare%20(USA)%20(v6.0)%20(Unl).png
Spiritual Warfare (USA) (v6.1) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spiritual%20Warfare%20(USA)%20(v6.1)%20(Unl).png
Splatterhouse - Wanpaku Graffiti (Japan);nes;
Spot (Japan);nes;
Spot - The Video Game (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spot%20-%20The%20Video%20Game%20(USA).png
Spy Hunter (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spy%20Hunter%20(USA).png
Spy vs Spy (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spy%20vs%20Spy%20(Europe).png
Spy vs Spy (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spy%20vs%20Spy%20(Japan).png
Spy vs Spy (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Spy%20vs%20Spy%20(USA).png
Sqoon (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Sqoon%20(Japan).png
Sqoon (Japan) (Rev 1);nes;
Sqoon (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Sqoon%20(USA).png
Square no Tom Sawyer (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Square%20no%20Tom%20Sawyer%20(Japan).png
Stack-Up (World);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stack-Up%20(World).png
Stadium Events (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stadium%20Events%20(Europe).png
Stadium Events (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stadium%20Events%20(USA).png
Stanley - The Search for Dr. Livingston (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stanley%20-%20The%20Search%20for%20Dr.%20Livingston%20(USA).png
Star Force (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Force%20(Europe).png
Star Force (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Force%20(Japan).png
Star Force (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Force%20(USA).png
Star Gate (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Gate%20(Japan).png
Star Luster (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Luster%20(Japan).png
Star Soldier (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Soldier%20(Japan).png
Star Soldier (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Soldier%20(USA).png
Star Trek - 25th Anniversary (Germany);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Trek%20-%2025th%20Anniversary%20(Germany).png
Star Trek - 25th Anniversary (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Trek%20-%2025th%20Anniversary%20(USA).png
Star Trek - The Next Generation (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Trek%20-%20The%20Next%20Generation%20(USA).png
Star Voyager (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Voyager%20(USA).png
Star Wars (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20(Europe).png
Star Wars (Japan) (Namco);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20(Japan)%20(Namco).png
Star Wars (Japan) (Victor);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20(Japan)%20(Victor).png
Star Wars (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20(USA).png
Star Wars - The Empire Strikes Back (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20-%20The%20Empire%20Strikes%20Back%20(Europe).png
Star Wars - The Empire Strikes Back (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20-%20The%20Empire%20Strikes%20Back%20(Japan).png
Star Wars - The Empire Strikes Back (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Star%20Wars%20-%20The%20Empire%20Strikes%20Back%20(USA).png
Starship Hector (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Starship%20Hector%20(USA).png
StarTropics (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/StarTropics%20(Europe).png
StarTropics (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/StarTropics%20(USA).png
Stealth ATF (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stealth%20ATF%20(Europe).png
Stealth ATF (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stealth%20ATF%20(USA).png
STED - Iseki Wakusei no Yabou (Japan);nes;
Stick Hunter - Exciting Ice Hockey (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stick%20Hunter%20-%20Exciting%20Ice%20Hockey%20(Japan).png
Stinger (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stinger%20(USA).png
Strategist (Asia) (En) (Unl);nes;
Strategist (Asia) (Intro) (Unl);nes;
Street Cop (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Street%20Cop%20(USA).png
Street Fighter 2010 - The Final Fight (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Street%20Fighter%202010%20-%20The%20Final%20Fight%20(USA).png
Street Gangs (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Street%20Gangs%20(Europe).png
Street Heroes (Asia) (Ja) (Unl);nes;
Strider (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Strider%20(USA).png
Strike Wolf (Asia) (Unl);nes;
Stunt Kids (USA) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Stunt%20Kids%20(USA)%20(Unl).png
Sugoro Quest - Dice no Senshitachi (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Sugoro%20Quest%20-%20Dice%20no%20Senshitachi%20(Japan).png
Suikoden - Tenmei no Chikai (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Suikoden%20-%20Tenmei%20no%20Chikai%20(Japan).png
Sukeban Deka III (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Sukeban%20Deka%20III%20(Japan).png
Summer Carnival '92 - Recca (Japan) (En);nes;
Sun Xiaomao Qihuan Dao - Kiddy Sun in Fantasia (Asia);nes;
Sunday Funday - The Ride (USA) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Sunday%20Funday%20-%20The%20Ride%20(USA)%20(Unl).png
Super Adventure Quests (Europe) (Unl);nes;
Super Arabian (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Arabian%20(Japan).png
Super Black Onyx (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Black%20Onyx%20(Japan).png
Super C (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20C%20(USA).png
Super Cars (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cars%20(USA).png
Super Cartridge Ver 1 - 4 in 1 (Asia) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cartridge%20Ver%201%20-%204%20in%201%20(Asia)%20(Unl).png
Super Cartridge Ver 2 - 10 in 1 (Asia) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cartridge%20Ver%202%20-%2010%20in%201%20(Asia)%20(Unl).png
Super Cartridge Ver 3 - 8 in 1 (Asia) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cartridge%20Ver%203%20-%208%20in%201%20(Asia)%20(Unl).png
Super Cartridge Ver 4 - 6 in 1 (Asia) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cartridge%20Ver%204%20-%206%20in%201%20(Asia)%20(Unl).png
Super Cartridge Ver 5 - 7 in 1 (Asia) (Unl);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Cartridge%20Ver%205%20-%207%20in%201%20(Asia)%20(Unl).png
Super Cartridge Ver 6 - 6 in 1 (Asia) (En) (Unl);nes;
Super Cartridge Ver 7 - 4 in 1 (Asia) (En) (Unl);nes;
Super Cartridge Ver 8 - 4 in 1 (Asia) (En) (Unl);nes;
Super Cartridge Ver 9 - 3 in 1 (Asia) (En) (Unl);nes;
Super Chinese (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Chinese%20(Japan).png
Super Chinese 2 - Dragon Kid (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Chinese%202%20-%20Dragon%20Kid%20(Japan).png
Super Chinese 3 (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Chinese%203%20(Japan).png
Super Contra (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Contra%20(Japan).png
Super Dodge Ball (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Dodge%20Ball%20(USA).png
Super Dyna'mix Badminton (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Dyna'mix%20Badminton%20(Japan).png
Super Glove Ball (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Glove%20Ball%20(USA).png
Super Jeopardy! (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Jeopardy!%20(USA).png
Super Mario Bros. (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20(World).png
Super Mario Bros. (World);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20(World).png
"Super Mario Bros. + Duck Hunt (Europe, Asia) (En)";nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Duck%20Hunt%20(USA).png
Super Mario Bros. + Duck Hunt (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Duck%20Hunt%20(USA).png
Super Mario Bros. + Duck Hunt + World Class Track Meet (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Duck%20Hunt%20+%20World%20Class%20Track%20Meet%20(USA).png
Super Mario Bros. + Duck Hunt + World Class Track Meet (USA) (Rev 1);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Duck%20Hunt%20+%20World%20Class%20Track%20Meet%20(USA).png
Super Mario Bros. + Tetris + Nintendo World Cup (Europe) (Rev 1);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Tetris%20+%20Nintendo%20World%20Cup%20(Europe).png
Super Mario Bros. + Tetris + Nintendo World Cup (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%20+%20Tetris%20+%20Nintendo%20World%20Cup%20(Europe).png
Super Mario Bros. 2 (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%202%20(Europe).png
Super Mario Bros. 2 (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%202%20(USA).png
Super Mario Bros. 2 (USA) (Rev 1);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%202%20(USA).png
Super Mario Bros. 3 (Europe);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%203%20(Europe).png
Super Mario Bros. 3 (Japan) (Rev 1);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%203%20(Europe).png
Super Mario Bros. 3 (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%203%20(USA).png
Super Mario Bros. 3 (USA) (Rev 1);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%203%20(USA).png
Super Mario Bros. 3 (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20Bros.%203%20(Japan).png
Super Mario USA (Japan) (En);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mario%20USA%20(Japan).png
Super Mogura Tataki!! - Pokkun Mogurar (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Mogura%20Tataki!!%20-%20Pokkun%20Mogurar%20(Japan).png
Super Momotarou Dentetsu (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Momotarou%20Dentetsu%20(Japan).png
Super Pang (Asia) (En) (Unl);nes;
Super Pang II (Asia) (En) (Unl);nes;
Super Pinball (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Pinball%20(Japan).png
Super Pitfall (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Pitfall%20(Japan).png
Super Pitfall (USA);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Pitfall%20(USA).png
Super Real Baseball '88 (Japan);nes;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Nintendo%20Entertainment%20System/Named_Titles/Super%20Real%20Baseball%20'88%20(Japan).png
